,zpid,latitude,longitude,usecode,bathrooms,bedrooms,zipcode,price,lotSizeSqFt
31799,2103288297,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31800,2103323893,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31801,2103337773,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31802,2103379655,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31803,2103401564,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31804,2103422156,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31805,2103426354,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31806,2103439983,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31807,2103487955,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31808,2103502721,40.875883,-73.873993,MultiFamily2To4,3.0,5,10467,456045,2500
31809,2103502733,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31810,2103516584,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31811,2103528246,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31812,215951171,40.878738,-73.881498,Cooperative,0.0,0,10467,165489,0
31813,2103571697,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31814,2103573586,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31815,2103585860,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31816,2103586920,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31817,2103612926,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31818,2103612927,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31819,2103645704,40.876903,-73.871702,MultiFamily2To4,3.0,7,10467,453836,0
31820,2094512628,40.87559,-73.894074,MultiFamily5Plus,1.0,1,10468,0,0
31821,112503852,40.871996,-73.893656,SingleFamily,0.0,0,10468,0,54886
31822,112503852,40.871996,-73.893656,SingleFamily,0.0,0,10468,0,54886
31823,112503852,40.871996,-73.893656,SingleFamily,0.0,0,10468,0,54886
31824,112503852,40.871996,-73.893656,SingleFamily,0.0,0,10468,0,54886
31825,112503852,40.871996,-73.893656,SingleFamily,0.0,0,10468,0,54886
31826,112503852,40.871996,-73.893656,SingleFamily,0.0,0,10468,0,54886
31827,112503852,40.871996,-73.893656,SingleFamily,0.0,0,10468,0,54886
31828,29778291,40.836199,-73.921317,Townhouse,1.0,4,10452,583272,2178
31829,29778292,40.836154,-73.921373,VacantResidentialLand,0.0,0,10452,0,2000
31830,2090766977,40.83666,-73.920555,Apartment,1.0,3,10452,0,0
31831,29778291,40.836199,-73.921317,Townhouse,1.0,4,10452,583272,2178
31832,29778292,40.836154,-73.921373,VacantResidentialLand,0.0,0,10452,0,2000
31833,2090766977,40.83666,-73.920555,Apartment,1.0,3,10452,0,0
31834,251965532,40.824818,-73.922999,Cooperative,0.0,0,10451,139939,0
31835,215948156,40.830137,-73.920127,Cooperative,1.0,0,10451,206727,0
31836,29778108,40.819705,-73.92639,SingleFamily,0.0,0,10451,0,1575
31837,29778245,40.824845,-73.92302,Cooperative,1.0,1,10451,256158,55321
31838,29778246,40.826098,-73.922385,Cooperative,2.0,2,10451,412680,21093
31839,29778250,40.828728,-73.920928,Apartment,1.0,2,10451,0,39250
31840,249514457,40.83053,-73.91946,Cooperative,0.0,0,10451,0,61855
31841,29778107,40.819659,-73.926412,SingleFamily,0.0,0,10451,0,1568
31842,252290048,40.826098,-73.922385,Cooperative,1.0,0,10451,200481,0
31843,252290047,40.826098,-73.922385,Cooperative,1.0,1,10451,260918,0
31844,244444858,40.830137,-73.920127,Cooperative,2.0,2,10451,499782,61855
31845,2088611368,40.8302,-73.920097,Cooperative,2.0,1,10451,256796,0
31846,29778252,40.830169,-73.920144,SingleFamily,1.0,1,10451,261048,61938
31847,252150103,40.830137,-73.920127,Cooperative,1.0,1,10451,229817,0
31848,244459035,40.824818,-73.922999,Cooperative,2.0,2,10451,434454,55321
31849,2085815652,40.824656,-73.923707,MultiFamily2To4,1.0,1,10451,269669,0
31850,2085813914,40.82516,-73.923328,Cooperative,1.0,2,10451,297119,0
31851,244459889,40.826075,-73.922379,Cooperative,1.0,1,10451,239793,21568
31852,2089724149,40.82628,-73.922119,MultiFamily2To4,1.0,0,10451,241081,0
31853,244430011,40.830137,-73.920127,Cooperative,1.0,2,10451,402739,61855
31854,244436768,40.830137,-73.920127,Cooperative,1.0,2,10451,352420,61855
31855,244454099,40.824818,-73.922999,Cooperative,1.0,1,10451,208537,55321
31856,122192445,40.830137,-73.920127,Cooperative,2.0,3,10451,565091,0
31857,252011939,40.824818,-73.922999,Cooperative,1.0,2,10451,291763,0
31858,119907976,40.830151,-73.920136,Cooperative,1.0,1,10451,297556,0
31859,31547449,40.802547,-73.938472,Quadruplex,0.0,0,10035,2134633,865
31860,31547453,40.802477,-73.938522,SingleFamily,0.0,0,10035,0,865
31861,118327913,40.799467,-73.940747,SingleFamily,0.0,0,10035,0,6564
31862,83935955,40.802615,-73.938423,MultiFamily2To4,3.5,4,10035,2326870,840
31863,31547452,40.802512,-73.938497,MultiFamily2To4,3.0,3,10035,1951402,865
31864,31547450,40.802441,-73.938548,Apartment,1.0,2,10035,0,1046
31865,117457520,40.799467,-73.940747,Cooperative,0.0,0,10035,0,6564
31866,31546514,40.799722,-73.941111,Cooperative,0.0,0,10035,695444,14129
31867,143167718,40.799752,-73.940508,VacantResidentialLand,0.0,0,10035,0,1192
31868,143167724,40.79971,-73.940539,VacantResidentialLand,0.0,0,10035,0,1130
31869,143167725,40.799667,-73.940571,VacantResidentialLand,0.0,0,10035,0,1130
31870,143170063,40.80258,-73.938448,VacantResidentialLand,0.0,0,10035,0,865
31871,143170083,40.80403,-73.937834,SingleFamily,0.0,0,10035,0,216
31872,2123539312,40.799613,-73.940597,MultiFamily2To4,4.0,12,10035,2666030,1130
31873,244703138,40.799467,-73.940747,Cooperative,0.0,0,10035,676205,6564
31874,244717529,40.799467,-73.940747,Cooperative,0.0,0,10035,676205,6564
31875,244762778,40.799467,-73.940747,Cooperative,0.0,0,10035,676205,6564
31876,244763370,40.799467,-73.940747,Cooperative,0.0,0,10035,676205,6564
31877,244803894,40.799467,-73.940747,Cooperative,0.0,0,10035,676205,6564
31878,244804005,40.799467,-73.940747,Cooperative,0.0,0,10035,676205,6564
31879,244826576,40.799467,-73.940747,Cooperative,0.0,0,10035,676205,6564
31880,244830037,40.799467,-73.940747,Cooperative,0.0,0,10035,676205,6564
31881,244850702,40.799467,-73.940747,Cooperative,0.0,0,10035,676205,6564
31882,244854327,40.799467,-73.940747,Cooperative,0.0,0,10035,676205,6564
31883,244854678,40.799467,-73.940747,Cooperative,0.0,0,10035,676205,6564
31884,2085784767,40.786178,-73.950904,MultiFamily2To4,1.0,0,10029,432870,0
31885,2116525611,40.786178,-73.950904,MultiFamily2To4,1.0,1,10029,672896,0
31886,2086796830,40.786164,-73.950139,MultiFamily2To4,1.0,0,10029,516506,0
31887,2087690774,40.786178,-73.950904,MultiFamily2To4,1.0,1,10029,616165,0
31888,2088515097,40.786164,-73.950139,MultiFamily2To4,2.0,2,10029,1080592,0
31889,2088565338,40.786178,-73.950904,MultiFamily2To4,1.0,1,10029,611340,0
31890,2088797959,40.786164,-73.950139,MultiFamily2To4,1.0,1,10029,609808,0
31891,2089624752,40.786164,-73.950139,MultiFamily2To4,2.0,2,10029,1080592,0
31892,2091873617,40.786178,-73.950904,MultiFamily2To4,1.0,1,10029,611340,0
31893,2092598702,40.786178,-73.950904,MultiFamily2To4,1.0,1,10029,618832,0
31894,2092922225,40.786164,-73.950139,MultiFamily2To4,2.0,2,10029,1080592,0
31895,2093792639,40.786164,-73.950139,MultiFamily2To4,2.0,2,10029,1080592,0
31896,2095605367,40.786178,-73.950904,MultiFamily2To4,1.0,1,10029,617954,0
31897,2095743215,40.786164,-73.950139,MultiFamily2To4,1.0,1,10029,609808,0
31898,2096089852,40.786164,-73.950139,MultiFamily2To4,1.0,1,10029,609808,0
31899,2096621645,40.786164,-73.950139,MultiFamily2To4,1.0,0,10029,516553,0
31900,2098705504,40.786164,-73.950139,MultiFamily2To4,1.0,1,10029,609808,0
31901,2099055262,40.78604,-73.94985,Apartment,1.0,1,10029,0,0
31902,2099697469,40.78604,-73.94985,MultiFamily2To4,1.0,1,10029,620373,0
31903,2099712371,40.786178,-73.950904,MultiFamily2To4,2.0,2,10029,1152220,0
31904,2099769958,40.78604,-73.94985,MultiFamily2To4,1.0,1,10029,653003,0
31905,2100171115,40.78604,-73.94985,MultiFamily2To4,1.0,1,10029,620373,0
31906,2100451988,40.78638,-73.95061,MultiFamily2To4,1.0,1,10029,666598,0
31907,2100452000,40.786178,-73.950904,MultiFamily2To4,1.0,1,10029,672896,0
31908,2100678259,40.78604,-73.94985,MultiFamily2To4,1.0,0,10029,508727,0
31909,30597588,40.665956,-73.933202,Duplex,0.0,0,11213,1146732,3194
31910,30597431,40.666841,-73.933461,MultiFamily2To4,2.0,7,11213,1175200,3000
31911,29815701,40.845192,-73.828625,Duplex,0.0,0,10461,433865,2500
31912,52897874,40.855264,-73.981105,Townhouse,4.0,3,7024,553206,2500
31913,89555140,40.775819,-73.949729,Cooperative,1.0,1,10028,677268,0
31914,29814789,40.848513,-73.848453,SingleFamily,2.0,3,10461,549242,2500
31915,2097992891,40.85569,-73.98152,MultiFamily2To4,1.0,2,7024,419357,0
31916,30589218,40.657395,-73.976585,Duplex,0.0,0,11215,2225600,1557
31917,30597246,40.667795,-73.934812,Duplex,0.0,0,11213,1283488,2100
31918,64698199,40.672583,-73.922454,Duplex,0.0,0,11236,877678,1603
31919,30598708,40.671704,-73.913973,SingleFamily,0.0,0,11233,0,1204
31920,32011045,40.698909,-73.907744,Triplex,0.0,0,11385,1300156,2000
31921,32011109,40.698502,-73.906985,Duplex,0.0,0,11385,1226543,1853
31922,32011126,40.698356,-73.906469,Duplex,0.0,0,11385,961531,2500
31923,32011244,40.696198,-73.902962,MultiFamily2To4,3.0,6,11385,1176108,1968
31924,32011302,40.695841,-73.902186,Apartment,2.0,2,11385,0,2500
31925,32011353,40.695347,-73.901545,Duplex,0.0,0,11385,879607,2500
31926,30589132,40.658539,-73.978945,Duplex,0.0,0,11215,2375243,1580
31927,2095579853,40.67277,-73.92369,MultiFamily2To4,4.0,10,11233,868835,0
31928,2098647596,40.695841,-73.902186,MultiFamily2To4,1.0,3,11385,507218,0
31929,2101759094,40.69933,-73.90849,MultiFamily2To4,1.0,2,11385,452933,0
31930,2104373820,40.672798,-73.9225,MultiFamily2To4,4.0,5,11233,815218,0
31931,2116928520,40.672798,-73.9225,MultiFamily2To4,4.0,5,11233,880047,1603
31932,2146984916,40.673521,-73.907482,Miscellaneous,0.0,0,11212,0,0
31933,29795988,40.831634,-73.874449,Duplex,0.0,0,10472,528155,1680
31934,31535596,40.77319,-73.96049,SingleFamily,0.0,0,10075,0,1250
31935,31535602,40.773843,-73.959417,SingleFamily,0.0,0,10075,0,1190
31936,31535618,40.773803,-73.959446,SingleFamily,0.0,0,10075,0,1167
31937,31535649,40.774561,-73.958894,SingleFamily,0.0,0,10075,0,1196
31938,143150024,40.774473,-73.958959,MultiFamily2To4,6.0,5,10075,8310000,1400
31939,31535603,40.773764,-73.959475,SingleFamily,0.0,0,10075,0,1167
31940,143150027,40.774518,-73.958925,SingleFamily,0.0,0,10075,0,1196
31941,2111032370,40.773277,-73.959617,MultiFamily2To4,1.0,1,10075,737381,0
31942,2118764767,40.775445,-73.958363,Unknown,0.0,0,10075,585280,0
31943,31535595,40.773291,-73.959615,Cooperative,0.0,0,10075,1424250,17368
31944,31535604,40.773653,-73.959555,SingleFamily,0.0,0,10075,0,2462
31945,72528412,40.773291,-73.959615,Cooperative,0.0,0,10075,1201203,0
31946,2091002981,40.774473,-73.958959,MultiFamily2To4,2.5,3,10075,2498043,0
31947,2092458951,40.774368,-73.959103,MultiFamily2To4,1.0,0,10075,503080,0
31948,2093562243,40.774368,-73.959103,MultiFamily2To4,1.0,1,10075,791819,0
31949,2093569166,40.774368,-73.959103,MultiFamily2To4,1.0,0,10075,503080,0
31950,2095738787,40.773653,-73.959555,MultiFamily2To4,1.0,4,10075,1346028,0
31951,2095945393,40.773721,-73.959506,MultiFamily2To4,1.0,1,10075,810562,0
31952,2098973278,40.77437,-73.95909,MultiFamily2To4,1.0,1,10075,791805,0
31953,2099145376,40.77365,-73.95955,Townhouse,1.0,4,10075,3378423,0
31954,2099726770,40.774473,-73.958959,MultiFamily2To4,2.0,2,10075,1286745,0
31955,2100704231,40.77437,-73.95909,MultiFamily2To4,1.0,0,10075,503079,0
31956,2101248007,40.773748,-73.959572,MultiFamily2To4,1.0,2,10075,970228,0
31957,2101548891,40.77437,-73.95909,MultiFamily2To4,1.0,1,10075,791805,0
31958,2104979464,40.774379,-73.959083,MultiFamily2To4,1.0,0,10075,502836,0
31959,31534286,40.763136,-73.967043,Cooperative,1.5,1,10065,991277,16067
31960,31534379,40.76357,-73.966883,SingleFamily,0.0,0,10065,0,1600
31961,31534389,40.763911,-73.966636,SingleFamily,0.0,0,10065,0,1633
31962,31534390,40.76386,-73.966673,SingleFamily,0.0,0,10065,0,1600
31963,31534391,40.763811,-73.966709,SingleFamily,7.0,6,10065,14867891,1600
31964,31534392,40.763761,-73.966745,SingleFamily,0.0,0,10065,0,1600
31965,31534393,40.763714,-73.966779,SingleFamily,0.0,0,10065,0,1600
31966,31534402,40.763714,-73.967375,SingleFamily,0.0,0,10065,0,1300
31967,31534403,40.763618,-73.966849,SingleFamily,0.0,0,10065,0,1600
31968,31534419,40.764272,-73.966393,SingleFamily,0.0,0,10065,0,1260
31969,31534421,40.764101,-73.966518,SingleFamily,0.0,0,10065,0,1365
31970,31534615,40.764927,-73.966538,SingleFamily,0.0,0,10065,0,1736
31971,31534879,40.765667,-73.965358,Condominium,1.0,0,10065,5320648,1320
31972,31534882,40.76599,-73.965751,SingleFamily,0.0,0,10065,0,1633
31973,31534899,40.765828,-73.96587,MultiFamily2To4,1.0,2,10065,954374,1280
31974,31534900,40.765944,-73.965785,SingleFamily,0.0,0,10065,0,1280
31975,31534924,40.766416,-73.965423,MultiFamily2To4,1.0,0,10065,817696,1400
31976,31534945,40.767334,-73.964192,SingleFamily,2.0,0,10065,13962170,5925
31977,31534881,40.765905,-73.965813,SingleFamily,0.0,0,10065,0,1280
31978,31534880,40.765866,-73.965842,Townhouse,3.5,4,10065,4788208,1280
31979,31534632,40.765179,-73.96636,Cooperative,0.0,0,10065,1266202,15850
31980,31534631,40.764974,-73.965887,SingleFamily,0.0,0,10065,0,1400
31981,31534420,40.764231,-73.966423,Townhouse,5.0,7,10065,10349677,1190
31982,31534406,40.763956,-73.967218,SingleFamily,0.0,0,10065,0,1406
31983,31534394,40.764047,-73.967152,SingleFamily,1.0,1,10065,7490444,1406
31984,97497281,40.756671,-73.971422,SingleFamily,0.0,0,10022,0,32273
31985,219677067,40.749512,-73.97183,MultiFamily2To4,1.0,0,10017,389914,0
31986,121669081,40.749512,-73.97183,MultiFamily2To4,1.0,0,10017,395079,0
31987,31530997,40.749211,-73.97148,Cooperative,1.0,0,10017,399412,11368
31988,124438660,40.75076,-73.975516,SingleFamily,0.0,0,10017,0,82764
31989,251965557,40.749512,-73.97183,Cooperative,0.0,0,10017,406676,0
31990,244720688,40.749512,-73.97183,MultiFamily2To4,1.0,0,10017,517205,11520
31991,108264033,40.749512,-73.97183,Cooperative,1.0,1,10017,456068,0
31992,119910461,40.749512,-73.97183,MultiFamily2To4,1.0,0,10017,403120,0
31993,244698641,40.749512,-73.97183,MultiFamily2To4,1.0,1,10017,562262,11520
31994,244831660,40.749512,-73.97183,Cooperative,2.0,2,10017,1052531,11520
31995,72509318,40.749512,-73.97183,Cooperative,1.0,0,10017,392394,0
31996,72525155,40.749211,-73.97148,Cooperative,0.0,0,10017,406591,0
31997,72525156,40.749512,-73.97183,Cooperative,0.0,0,10017,406129,0
31998,72525157,40.749512,-73.97183,Cooperative,1.0,0,10017,368600,0
31999,72525158,40.749512,-73.97183,Cooperative,1.0,0,10017,393866,0
32000,72525159,40.749512,-73.97183,Cooperative,1.0,0,10017,365134,0
32001,72525160,40.749512,-73.97183,Cooperative,1.0,1,10017,506556,0
32002,72525161,40.749512,-73.97183,Cooperative,0.0,0,10017,406129,0
32003,72525162,40.749512,-73.97183,Cooperative,0.0,0,10017,406129,0
32004,72525163,40.749512,-73.97183,Cooperative,1.0,0,10017,411491,0
32005,72525164,40.749512,-73.97183,Cooperative,1.0,0,10017,381565,0
32006,72525165,40.749512,-73.97183,MultiFamily2To4,0.0,0,10017,353004,0
32007,72525167,40.749512,-73.97183,Cooperative,1.0,0,10017,353364,0
32008,72525168,40.749512,-73.97183,Cooperative,0.0,0,10017,406129,0
32009,72525169,40.749512,-73.97183,Cooperative,1.0,0,10017,356792,0
32010,2097895715,40.64531,-73.89793,Townhouse,3.0,4,11236,551677,1953
32011,31508096,40.741537,-73.9786,Condominium,0.0,0,10016,748759,0
32012,31508097,40.741537,-73.9786,MultiFamily2To4,1.0,1,10016,663268,0
32013,2085768002,40.739838,-73.979271,MultiFamily2To4,1.0,1,10016,528313,0
32014,2106086085,40.74088,-73.979144,MultiFamily2To4,1.0,1,10016,657005,0
32015,89332315,40.74589,-73.975484,Cooperative,0.0,0,10016,0,0
32016,2086361555,40.740043,-73.979122,MultiFamily2To4,1.0,2,10016,763899,0
32017,244845244,40.749474,-73.978617,Cooperative,0.0,0,10016,722661,2469
32018,2086266822,40.743359,-73.977326,MultiFamily2To4,1.0,0,10016,427914,0
32019,2086543725,40.74695,-73.973932,MultiFamily2To4,1.0,1,10016,685785,0
32020,2087549412,40.739838,-73.979271,MultiFamily2To4,1.0,0,10016,454544,0
32021,2088199051,40.740588,-73.978237,MultiFamily2To4,1.5,2,10016,1009114,0
32022,2089345942,40.740704,-73.978643,MultiFamily2To4,1.0,0,10016,447071,0
32023,2089345943,40.740553,-73.978753,MultiFamily2To4,1.0,1,10016,645749,0
32024,2090855774,40.740038,-73.979065,MultiFamily2To4,1.0,1,10016,647694,0
32025,2091922323,40.739897,-73.978857,MultiFamily2To4,2.0,4,10016,1442691,0
32026,2092035108,40.743321,-73.977353,MultiFamily2To4,1.0,2,10016,809542,0
32027,2092237723,40.74074,-73.97832,MultiFamily2To4,1.0,1,10016,531921,0
32028,2092427888,40.740588,-73.978237,MultiFamily2To4,1.0,0,10016,447835,0
32029,2093082949,40.742619,-73.97782,MultiFamily2To4,1.0,1,10016,634903,0
32030,2093275224,40.745374,-73.975806,MultiFamily2To4,1.0,3,10016,950903,0
32031,2093670903,40.745521,-73.98603,MultiFamily2To4,1.0,0,10016,558818,0
32032,2094233074,40.740312,-73.978641,MultiFamily2To4,1.0,1,10016,650164,0
32033,2094530037,40.740704,-73.978643,MultiFamily2To4,1.5,2,10016,1037320,0
32034,2094587573,40.740312,-73.978641,MultiFamily2To4,1.0,2,10016,765876,0
32035,97546084,40.750356,-73.978038,SingleFamily,0.0,0,10016,0,0
32036,2126170613,40.749293,-73.979141,MultiFamily2To4,1.0,0,10016,417536,0
32037,2097783760,40.738979,-73.982797,SingleFamily,2.0,2,10010,1681125,0
32038,2097992250,40.738979,-73.982797,SingleFamily,1.0,3,10010,1591547,0
32039,63865996,40.739539,-73.987466,MultiFamily2To4,1.0,1,10010,1390676,0
32040,2111409166,40.739778,-73.986228,MultiFamily2To4,1.0,2,10010,976716,0
32041,145594293,40.738733,-73.987619,Condominium,2.0,2,10010,2852335,0
32042,2085739659,40.738484,-73.987803,MultiFamily2To4,2.5,2,10010,2018558,0
32043,2123300932,40.739778,-73.986228,MultiFamily2To4,1.0,1,10010,825733,0
32044,63865994,40.739393,-73.987136,MultiFamily2To4,1.0,1,10010,1266010,0
32045,143104939,40.740851,-73.985511,Condominium,0.0,0,10010,2304620,3320
32046,122272567,40.740851,-73.985511,Condominium,3.5,3,10010,6226232,3320
32047,31504313,40.739393,-73.987136,Condominium,0.0,0,10010,1445453,20275
32048,31504315,40.739393,-73.987136,MultiFamily2To4,1.0,2,10010,1145857,0
32049,31504318,40.739356,-73.987117,Condominium,27.0,0,10010,0,0
32050,31504322,40.739393,-73.987136,MultiFamily2To4,1.5,2,10010,1404719,0
32051,31504324,40.739393,-73.987136,MultiFamily2To4,1.0,1,10010,1139652,0
32052,31504325,40.739393,-73.987136,Condominium,1.0,1,10010,1383389,0
32053,31504327,40.739393,-73.987136,Condominium,0.0,0,10010,1283175,0
32054,31504329,40.739393,-73.987136,Condominium,0.0,0,10010,1277845,0
32055,31504336,40.739393,-73.987136,MultiFamily2To4,1.0,1,10010,1133347,0
32056,31504337,40.739393,-73.987136,Condominium,0.0,0,10010,1280321,0
32057,31504338,40.739393,-73.987136,MultiFamily2To4,1.0,1,10010,1294483,0
32058,31504340,40.739393,-73.987136,Condominium,1.5,2,10010,1490833,0
32059,31504343,40.739393,-73.987136,Condominium,0.0,0,10010,1367913,0
32060,31504345,40.739393,-73.987136,MultiFamily2To4,1.0,1,10010,1129370,0
32061,31504346,40.739393,-73.987136,Condominium,0.0,0,10010,1285101,0
32062,143104435,40.735734,-73.989152,SingleFamily,0.0,0,10003,0,3250
32063,2119892910,40.736178,-73.989099,SingleFamily,2.0,2,10003,1862529,871
32064,2146833732,40.736098,-73.989131,Unknown,0.0,0,10003,700486,0
32065,244876230,40.7305,-73.993074,Condominium,1.0,1,10003,1494883,0
32066,31498032,40.727341,-73.992533,Cooperative,1.0,2,10003,1448346,4291
32067,31498099,40.727742,-73.993665,Condominium,0.0,0,10003,3344122,0
32068,31498100,40.727742,-73.993665,Condominium,2.0,2,10003,3848036,0
32069,31498101,40.727742,-73.993665,Condominium,0.0,0,10003,2956475,0
32070,31498102,40.727742,-73.993665,Condominium,0.0,0,10003,2956475,0
32071,31498170,40.728519,-73.992066,SingleFamily,0.0,0,10003,0,4422
32072,31498171,40.729359,-73.991513,Cooperative,0.0,0,10003,2276640,4135
32073,31498175,40.72885,-73.99336,Condominium,4.0,4,10003,4342118,3425
32074,31498176,40.728957,-73.993335,Cooperative,0.0,0,10003,2551057,6850
32075,31498177,40.729041,-73.993264,Cooperative,0.0,0,10003,2587865,3151
32076,31498180,40.728568,-73.993698,Condominium,0.0,0,10003,10086738,0
32077,31498181,40.728568,-73.993698,Condominium,0.0,0,10003,10267540,0
32078,31498182,40.728568,-73.993698,Condominium,0.0,0,10003,10422269,0
32079,31498183,40.728568,-73.993698,Condominium,0.0,0,10003,10529512,0
32080,31498184,40.728568,-73.993698,Condominium,0.0,0,10003,10538761,0
32081,31498185,40.728568,-73.993698,Condominium,2.5,2,10003,9015042,0
32082,31498188,40.729507,-73.994243,SingleFamily,0.0,0,10003,0,4062
32083,31498193,40.7305,-73.993074,MultiFamily2To4,2.0,3,10003,0,37400
32084,244850866,40.7305,-73.993074,MultiFamily5Plus,1.0,1,10003,0,0
32085,244860718,40.7305,-73.993074,MultiFamily5Plus,2.0,2,10003,0,0
32086,124719067,40.729618,-73.99281,Condominium,0.0,0,10003,4173197,3019
32087,124438723,40.729618,-73.99281,Condominium,3.0,2,10003,4271749,3019
32088,2132538211,40.730072,-73.993442,MultiFamily2To4,1.0,1,10003,849759,0
32089,2131021629,40.730072,-73.993442,MultiFamily2To4,1.0,1,10003,932717,0
32090,2097641442,40.725787,-73.998265,SingleFamily,2.0,2,10012,2076072,11379
32091,2097641442,40.725787,-73.998265,SingleFamily,2.0,2,10012,2076072,11379
32092,2105243856,40.687496,-73.973999,Unknown,0.0,0,10013,1127959,0
32093,31496923,40.720612,-73.998333,Townhouse,2.0,1,10013,4714655,735
32094,97537813,40.718919,-73.999787,SingleFamily,0.0,0,10013,0,6500
32095,2109101241,40.71398,-74.003281,Unknown,0.0,0,10013,1228752,0
32096,2112415637,40.715822,-74.003063,SingleFamily,2.0,4,10013,2954560,0
32097,65322062,40.718919,-73.999787,Condominium,0.0,0,10013,2082238,0
32098,65322060,40.718919,-73.999787,MultiFamily2To4,2.0,3,10013,3358742,0
32099,65322059,40.718919,-73.999787,Condominium,0.0,0,10013,2141392,0
32100,65322058,40.718919,-73.999787,Condominium,2.0,3,10013,3358059,0
32101,65322057,40.718919,-73.999787,Condominium,0.0,0,10013,2039132,0
32102,65322055,40.718919,-73.999787,Condominium,0.0,0,10013,3820040,0
32103,65322054,40.718919,-73.999787,Condominium,0.0,0,10013,2032363,0
32104,65322051,40.718919,-73.999787,MultiFamily2To4,1.5,1,10013,2023404,0
32105,65322050,40.718919,-73.999787,Condominium,3.0,3,10013,4709974,0
32106,65322049,40.718919,-73.999787,Condominium,2.0,3,10013,3341727,0
32107,65322048,40.718919,-73.999787,Condominium,1.5,2,10013,2001448,0
32108,65322047,40.718919,-73.999787,Condominium,3.0,3,10013,4530969,0
32109,65322046,40.718919,-73.999787,MultiFamily2To4,2.0,2,10013,3223457,0
32110,65322044,40.718919,-73.999787,MultiFamily2To4,3.0,3,10013,4580256,0
32111,65322041,40.718919,-73.999787,MultiFamily2To4,3.0,3,10013,4560850,0
32112,65236443,40.718919,-73.999787,Condominium,0.0,0,10013,4422803,0
32113,65322043,40.718919,-73.999787,Condominium,2.0,3,10013,3331991,0
32114,65322042,40.718919,-73.999787,Condominium,1.5,1,10013,1923268,0
32115,65322052,40.718919,-73.999787,Condominium,0.0,0,10013,3821416,0
32116,65322053,40.718919,-73.999787,MultiFamily2To4,3.0,3,10013,4537845,0
32117,2096125085,40.814095,-74.160999,Apartment,2.0,2,7110,0,0
32118,2096466985,40.814095,-74.160999,MultiFamily2To4,2.0,2,7110,439264,0
32119,2091782310,40.70297,-73.88804,MultiFamily2To4,2.5,4,11385,751820,0
32120,2086644808,40.8151,-74.16251,MultiFamily5Plus,1.0,1,7110,0,0
32121,2100063189,40.807986,-74.142577,Apartment,1.0,1,7110,0,0
32122,2100063188,40.807986,-74.142577,Apartment,2.0,2,7110,0,0
32123,2100063187,40.807986,-74.142577,Apartment,2.0,2,7110,0,0
32124,2099734263,40.807986,-74.142577,Apartment,2.0,2,7110,0,0
32125,2099734258,40.807986,-74.142577,Apartment,2.0,2,7110,0,0
32126,2086016952,40.7379,-74.16419,MultiFamily5Plus,1.0,0,7102,0,0
32127,2087404988,40.851167,-73.977249,Townhouse,4.0,3,7024,875295,0
32128,38722822,40.809748,-74.147376,SingleFamily,2.0,4,7110,417632,5889
32129,37943712,40.849381,-74.039358,MultiFamily2To4,3.0,3,7643,346743,5223
32130,2086803936,40.851167,-73.977249,Townhouse,4.0,3,7024,875759,0
32131,2086756122,40.719699,-73.998901,Condominium,3.0,2,10013,3399348,0
32132,38718478,40.815767,-74.164872,MultiFamily2To4,3.0,6,7110,649260,5367
32133,2085867552,40.875651,-74.125138,MultiFamily5Plus,1.0,2,7011,0,0
32134,2086206571,40.7379,-74.16419,MultiFamily5Plus,2.0,2,7102,0,0
32135,2086206370,40.7379,-74.16419,MultiFamily5Plus,2.0,2,7102,0,0
32136,2085629967,40.7379,-74.16419,MultiFamily5Plus,1.0,1,7102,0,0
32137,2085629922,40.7379,-74.16419,MultiFamily5Plus,1.0,1,7102,0,0
32138,39718278,40.874516,-74.128778,MultiFamily2To4,2.0,4,7011,232088,2178
32139,2085596999,40.81456,-74.16118,MultiFamily5Plus,1.0,1,7110,0,0
32140,2086355745,40.7379,-74.16419,MultiFamily5Plus,1.0,1,7102,0,0
32141,2085701055,40.81456,-74.16118,MultiFamily5Plus,1.0,2,7110,0,0
32142,122274504,40.710127,-74.00952,SingleFamily,0.0,0,10038,0,7488
